,Ward,Wardcode,hhSocialRented,JobSeekers,Noqual,Carsperhousehold,Districtcode,Population2011Census,Crimerate,Openspace,District,GeneralFertilityRate,Malelifeexpectancy,Femalelifeexpectancy,Children,Greaterthan65,nonwhite,NotBorninUK,NotEnglishspeaking
4995, Noel Park,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
4996, Noel Park,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
4997, Noel Park,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
4998, Noel Park,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
4999, Noel Park,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5000, Noel Park,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5001, Noel Park,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5002, Noel Park,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5003, Noel Park,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5004, Noel Park,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5005, Noel Park,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,53.0,74.8,84.7,19.097496233589197,8.5,45.2,51.7,25.4
5006, Northumberland Park,00APGA,9.0,3.4,8.0,1.0,00AP,11795,101.8,52.3,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5007, Northumberland Park,00APGB,28.4,8.5,17.3,0.6,00AP,13725,92.6,25.3,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5008, Northumberland Park,00APGC,28.2,15.3,22.5,0.5,00AP,14483,111.6,4.9,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5009, Northumberland Park,00APGD,10.2,3.4,6.4,0.7,00AP,12395,80.9,14.2,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5010, Northumberland Park,00APGE,11.2,3.5,9.2,0.9,00AP,12488,71.2,24.6,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5011, Northumberland Park,00APGF,13.9,9.3,14.0,0.5,00AP,13272,108.9,45.4,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5012, Northumberland Park,00APGG,11.1,3.3,6.4,0.8,00AP,11632,77.9,42.4,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5013, Northumberland Park,00APGH,29.5,8.6,13.8,0.6,00AP,12659,66.1,14.5,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5014, Northumberland Park,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5015, Northumberland Park,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5016, Northumberland Park,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5017, Northumberland Park,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5018, Northumberland Park,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5019, Northumberland Park,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5020, Northumberland Park,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5021, Northumberland Park,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5022, Northumberland Park,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5023, Northumberland Park,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5024, Northumberland Park,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,81.7,73.8,84.0,27.0427611061058,7.9,60.9,53.5,25.5
5025, Bruce Grove,00APGA,9.0,3.4,8.0,1.0,00AP,11795,101.8,52.3,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5026, Bruce Grove,00APGB,28.4,8.5,17.3,0.6,00AP,13725,92.6,25.3,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5027, Bruce Grove,00APGC,28.2,15.3,22.5,0.5,00AP,14483,111.6,4.9,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5028, Bruce Grove,00APGD,10.2,3.4,6.4,0.7,00AP,12395,80.9,14.2,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5029, Bruce Grove,00APGE,11.2,3.5,9.2,0.9,00AP,12488,71.2,24.6,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5030, Bruce Grove,00APGF,13.9,9.3,14.0,0.5,00AP,13272,108.9,45.4,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5031, Bruce Grove,00APGG,11.1,3.3,6.4,0.8,00AP,11632,77.9,42.4,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5032, Bruce Grove,00APGH,29.5,8.6,13.8,0.6,00AP,12659,66.1,14.5,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5033, Bruce Grove,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5034, Bruce Grove,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5035, Bruce Grove,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5036, Bruce Grove,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5037, Bruce Grove,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5038, Bruce Grove,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5039, Bruce Grove,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5040, Bruce Grove,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5041, Bruce Grove,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5042, Bruce Grove,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5043, Bruce Grove,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,83.9,75.2,83.0,22.460816129255,8.4,55.9,55.5,23.5
5044, Woodside,00APGA,9.0,3.4,8.0,1.0,00AP,11795,101.8,52.3,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5045, Woodside,00APGB,28.4,8.5,17.3,0.6,00AP,13725,92.6,25.3,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5046, Woodside,00APGC,28.2,15.3,22.5,0.5,00AP,14483,111.6,4.9,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5047, Woodside,00APGD,10.2,3.4,6.4,0.7,00AP,12395,80.9,14.2,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5048, Woodside,00APGE,11.2,3.5,9.2,0.9,00AP,12488,71.2,24.6,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5049, Woodside,00APGF,13.9,9.3,14.0,0.5,00AP,13272,108.9,45.4,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5050, Woodside,00APGG,11.1,3.3,6.4,0.8,00AP,11632,77.9,42.4,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5051, Woodside,00APGH,29.5,8.6,13.8,0.6,00AP,12659,66.1,14.5,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5052, Woodside,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5053, Woodside,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5054, Woodside,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5055, Woodside,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5056, Woodside,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5057, Woodside,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5058, Woodside,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5059, Woodside,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5060, Woodside,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5061, Woodside,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5062, Woodside,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,59.0,74.0,84.4,19.1883698498002,8.5,43.2,54.2,25.6
5063, Tottenham Green,00APGA,9.0,3.4,8.0,1.0,00AP,11795,101.8,52.3,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5064, Tottenham Green,00APGB,28.4,8.5,17.3,0.6,00AP,13725,92.6,25.3,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5065, Tottenham Green,00APGC,28.2,15.3,22.5,0.5,00AP,14483,111.6,4.9,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5066, Tottenham Green,00APGD,10.2,3.4,6.4,0.7,00AP,12395,80.9,14.2,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5067, Tottenham Green,00APGE,11.2,3.5,9.2,0.9,00AP,12488,71.2,24.6,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5068, Tottenham Green,00APGF,13.9,9.3,14.0,0.5,00AP,13272,108.9,45.4,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5069, Tottenham Green,00APGG,11.1,3.3,6.4,0.8,00AP,11632,77.9,42.4,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5070, Tottenham Green,00APGH,29.5,8.6,13.8,0.6,00AP,12659,66.1,14.5,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5071, Tottenham Green,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5072, Tottenham Green,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5073, Tottenham Green,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5074, Tottenham Green,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5075, Tottenham Green,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5076, Tottenham Green,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5077, Tottenham Green,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5078, Tottenham Green,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5079, Tottenham Green,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5080, Tottenham Green,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5081, Tottenham Green,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,64.6,72.5,82.8,20.418381344307303,8.2,52.8,55.0,25.8
5082, Tottenham Hale,00APGA,9.0,3.4,8.0,1.0,00AP,11795,101.8,52.3,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5083, Tottenham Hale,00APGB,28.4,8.5,17.3,0.6,00AP,13725,92.6,25.3,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5084, Tottenham Hale,00APGC,28.2,15.3,22.5,0.5,00AP,14483,111.6,4.9,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5085, Tottenham Hale,00APGD,10.2,3.4,6.4,0.7,00AP,12395,80.9,14.2,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5086, Tottenham Hale,00APGE,11.2,3.5,9.2,0.9,00AP,12488,71.2,24.6,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5087, Tottenham Hale,00APGF,13.9,9.3,14.0,0.5,00AP,13272,108.9,45.4,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5088, Tottenham Hale,00APGG,11.1,3.3,6.4,0.8,00AP,11632,77.9,42.4,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5089, Tottenham Hale,00APGH,29.5,8.6,13.8,0.6,00AP,12659,66.1,14.5,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5090, Tottenham Hale,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5091, Tottenham Hale,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5092, Tottenham Hale,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5093, Tottenham Hale,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5094, Tottenham Hale,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5095, Tottenham Hale,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5096, Tottenham Hale,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5097, Tottenham Hale,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5098, Tottenham Hale,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5099, Tottenham Hale,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5100, Tottenham Hale,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,69.1,75.7,78.3,23.645778013807803,7.8,57.4,53.5,22.3
5101, Seven Sisters,00APGA,9.0,3.4,8.0,1.0,00AP,11795,101.8,52.3,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5102, Seven Sisters,00APGB,28.4,8.5,17.3,0.6,00AP,13725,92.6,25.3,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5103, Seven Sisters,00APGC,28.2,15.3,22.5,0.5,00AP,14483,111.6,4.9,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5104, Seven Sisters,00APGD,10.2,3.4,6.4,0.7,00AP,12395,80.9,14.2,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5105, Seven Sisters,00APGE,11.2,3.5,9.2,0.9,00AP,12488,71.2,24.6,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5106, Seven Sisters,00APGF,13.9,9.3,14.0,0.5,00AP,13272,108.9,45.4,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5107, Seven Sisters,00APGG,11.1,3.3,6.4,0.8,00AP,11632,77.9,42.4,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5108, Seven Sisters,00APGH,29.5,8.6,13.8,0.6,00AP,12659,66.1,14.5,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5109, Seven Sisters,00APGJ,9.4,3.0,8.3,0.9,00AP,10784,81.0,31.2,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5110, Seven Sisters,00APGK,38.2,12.1,20.8,0.5,00AP,13939,247.3,11.5,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5111, Seven Sisters,00APGL,48.6,20.8,29.2,0.5,00AP,14429,124.1,23.0,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5112, Seven Sisters,00APGM,23.6,11.3,20.4,0.5,00AP,14638,91.5,20.0,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5113, Seven Sisters,00APGN,31.8,10.3,24.4,0.5,00AP,15968,95.2,23.4,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5114, Seven Sisters,00APGP,22.9,5.5,10.1,0.6,00AP,11758,69.9,24.6,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5115, Seven Sisters,00APGQ,39.2,12.7,22.7,0.4,00AP,14580,151.9,10.5,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5116, Seven Sisters,00APGR,39.2,11.8,24.7,0.5,00AP,15064,133.3,29.0,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5117, Seven Sisters,00APGS,36.0,12.0,23.9,0.5,00AP,13372,94.7,38.2,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5118, Seven Sisters,00APGT,48.7,14.4,30.0,0.6,00AP,13431,97.8,27.8,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5119, Seven Sisters,00APGU,23.2,9.2,20.0,0.6,00AP,14514,99.2,26.8,Haringey,90.7,77.6,89.3,27.041583166332696,7.3,41.2,49.1,22.5
5120, Pinner,00AQFY,3.7,2.8,15.1,1.5,00AQ,11343,56.1,11.0,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5121, Pinner,00AQFZ,10.2,2.9,17.8,1.3,00AQ,12471,52.4,57.3,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5122, Pinner,00AQGA,10.3,4.3,22.5,1.1,00AQ,11653,63.9,15.0,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5123, Pinner,00AQGB,11.4,5.3,11.7,0.8,00AQ,12420,151.9,7.7,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5124, Pinner,00AQGC,13.8,3.4,13.3,1.0,00AQ,12270,65.0,43.4,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5125, Pinner,00AQGD,15.9,4.7,19.4,1.3,00AQ,11376,65.5,56.3,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5126, Pinner,00AQGE,8.5,2.4,15.4,1.4,00AQ,10693,50.8,31.1,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5127, Pinner,00AQGF,4.0,2.5,12.9,1.4,00AQ,10093,38.6,49.5,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5128, Pinner,00AQGG,7.2,3.7,13.1,1.1,00AQ,11135,40.5,14.4,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5129, Pinner,00AQGH,14.8,3.7,23.4,1.2,00AQ,11138,45.6,7.2,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5130, Pinner,00AQGJ,3.0,3.0,17.9,1.4,00AQ,11173,57.1,17.9,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5131, Pinner,00AQGK,11.1,6.1,17.1,0.9,00AQ,12259,83.2,8.3,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5132, Pinner,00AQGL,14.6,2.8,14.7,1.3,00AQ,10026,56.7,28.6,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5133, Pinner,00AQGM,6.7,1.9,11.4,1.4,00AQ,10411,0.9,22.2,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5134, Pinner,00AQGN,3.9,3.2,20.8,1.2,00AQ,11984,55.4,23.3,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5135, Pinner,00AQGP,2.2,3.2,13.7,1.3,00AQ,11124,44.4,10.7,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5136, Pinner,00AQGQ,25.4,5.7,19.2,1.0,00AQ,12828,53.5,15.4,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5137, Pinner,00AQGR,9.5,5.2,17.3,1.2,00AQ,11663,64.1,18.4,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5138, Pinner,00AQGS,15.0,3.2,19.7,1.4,00AQ,11229,62.5,45.8,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5139, Pinner,00AQGT,15.1,6.4,20.9,1.0,00AQ,11394,85.8,3.4,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5140, Pinner,00AQGU,9.6,3.7,13.4,1.1,00AQ,10373,45.4,19.7,Harrow,62.5,80.7,84.9,18.112906443247603,19.8,38.0,31.7,7.5
5141, Headstone North,00AQFY,3.7,2.8,15.1,1.5,00AQ,11343,56.1,11.0,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5142, Headstone North,00AQFZ,10.2,2.9,17.8,1.3,00AQ,12471,52.4,57.3,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5143, Headstone North,00AQGA,10.3,4.3,22.5,1.1,00AQ,11653,63.9,15.0,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5144, Headstone North,00AQGB,11.4,5.3,11.7,0.8,00AQ,12420,151.9,7.7,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5145, Headstone North,00AQGC,13.8,3.4,13.3,1.0,00AQ,12270,65.0,43.4,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5146, Headstone North,00AQGD,15.9,4.7,19.4,1.3,00AQ,11376,65.5,56.3,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5147, Headstone North,00AQGE,8.5,2.4,15.4,1.4,00AQ,10693,50.8,31.1,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5148, Headstone North,00AQGF,4.0,2.5,12.9,1.4,00AQ,10093,38.6,49.5,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5149, Headstone North,00AQGG,7.2,3.7,13.1,1.1,00AQ,11135,40.5,14.4,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5150, Headstone North,00AQGH,14.8,3.7,23.4,1.2,00AQ,11138,45.6,7.2,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5151, Headstone North,00AQGJ,3.0,3.0,17.9,1.4,00AQ,11173,57.1,17.9,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
5152, Headstone North,00AQGK,11.1,6.1,17.1,0.9,00AQ,12259,83.2,8.3,Harrow,47.6,81.3,85.4,18.1809174675518,16.4,52.6,37.0,9.1
